symbol,date,high,volume,close,open,low,dividends
ADM.L,2020-09-09 09:55:00,2643.0,749.0,2642.0,2641.0,2641.0,0.0
ADM.L,2020-09-09 09:53:00,2641.0,430.0,2641.0,2640.0,2640.0,0.0
ADM.L,2020-09-09 09:52:00,2642.0,951.0,2641.0,2642.0,2641.0,0.0
ADM.L,2020-09-09 09:51:00,2642.0,2816.0,2642.0,2640.0,2640.0,0.0
ADM.L,2020-09-09 09:50:00,2642.0,2360.0,2641.0,2639.0,2639.0,0.0
ADM.L,2020-09-09 09:49:00,2637.0,1042.0,2637.0,2635.0,2635.0,0.0
ADM.L,2020-09-09 09:46:00,2633.0,474.0,2633.0,2632.614990234375,2632.614990234375,0.0
ADM.L,2020-09-09 09:45:00,2634.0,854.0,2632.0,2633.0,2632.0,0.0
ADM.L,2020-09-09 09:44:00,2633.0,756.0,2633.0,2633.0,2633.0,0.0
ADM.L,2020-09-09 09:43:00,2636.0,526.0,2633.0,2636.0,2633.0,0.0
ADM.L,2020-09-09 09:40:00,2638.0,749.0,2637.0,2637.0,2637.0,0.0
ADM.L,2020-09-09 09:36:00,2638.0,179.0,2638.0,2638.0,2638.0,0.0
ADM.L,2020-09-09 09:35:00,2636.0,404.0,2636.0,2635.0,2635.0,0.0
ADM.L,2020-09-09 09:34:00,2634.0,516.0,2634.0,2633.0,2633.0,0.0
ADM.L,2020-09-09 09:33:00,2634.0,1041.0,2633.9599609375,2634.0,2633.9599609375,0.0
ADM.L,2020-09-09 09:31:00,2635.0,75.0,2635.0,2635.0,2635.0,0.0
ADM.L,2020-09-09 09:30:00,2639.0,568.0,2637.0,2639.0,2637.0,0.0
ADM.L,2020-09-09 09:27:00,2637.0,514.0,2635.97998046875,2635.97998046875,2635.97998046875,0.0
ADM.L,2020-09-09 09:26:00,2637.0,249.0,2636.0,2637.0,2636.0,0.0
ADM.L,2020-09-09 09:25:00,2638.0,323.0,2637.0,2638.0,2637.0,0.0
ADM.L,2020-09-09 09:24:00,2641.0,230.0,2639.0,2641.0,2639.0,0.0
ADM.L,2020-09-09 09:23:00,2643.0,31.0,2643.0,2643.0,2643.0,0.0
ADM.L,2020-09-09 09:21:00,2642.0,679.0,2642.0,2641.0,2641.0,0.0
ADM.L,2020-09-09 09:20:00,2640.0,266.0,2640.0,2639.0,2639.0,0.0
ADM.L,2020-09-09 09:19:00,2639.0,168.0,2639.0,2639.0,2639.0,0.0
ADM.L,2020-09-09 09:18:00,2642.0,2291.0,2641.0,2641.0,2640.489990234375,0.0
ADM.L,2020-09-09 09:17:00,2641.0,527.0,2641.0,2640.0,2640.0,0.0
ADM.L,2020-09-09 09:16:00,2639.0,176.0,2639.0,2639.0,2639.0,0.0
ADM.L,2020-09-09 09:15:00,2637.0,196.0,2637.0,2637.0,2637.0,0.0
ADM.L,2020-09-09 09:13:00,2636.0,689.0,2636.0,2636.0,2636.0,0.0
ADM.L,2020-09-09 09:12:00,2637.0,41.0,2637.0,2637.0,2637.0,0.0
ADM.L,2020-09-09 09:11:00,2638.0,613.0,2637.0,2638.0,2637.0,0.0
ADM.L,2020-09-09 09:10:00,2639.0,244.0,2639.0,2637.469970703125,2637.469970703125,0.0
ADM.L,2020-09-09 09:08:00,2636.0,138.0,2636.0,2636.0,2636.0,0.0
ADM.L,2020-09-09 09:07:00,2640.0,28.0,2636.0,2640.0,2636.0,0.0
ADM.L,2020-09-09 09:06:00,2642.0,191.0,2639.0,2642.0,2639.0,0.0
ADM.L,2020-09-09 09:05:00,2641.0,200.0,2641.0,2639.0,2639.0,0.0
ADM.L,2020-09-09 09:04:00,2638.0,100.0,2638.0,2638.0,2638.0,0.0
ADM.L,2020-09-09 09:03:00,2638.0,175.0,2638.0,2638.0,2638.0,0.0
ADM.L,2020-09-09 09:01:00,2635.0,346.0,2635.0,2634.0,2634.0,0.0
ADM.L,2020-09-09 09:00:00,2632.0,814.0,2632.0,2632.0,2632.0,0.0
ADM.L,2020-09-09 08:59:00,2633.0,141.0,2633.0,2633.0,2633.0,0.0
ADM.L,2020-09-09 08:58:00,2632.0,209.0,2632.0,2632.0,2631.0,0.0
ADM.L,2020-09-09 08:57:00,2633.0,323.0,2633.0,2632.0,2632.0,0.0
ADM.L,2020-09-09 08:56:00,2631.0,134.0,2631.0,2631.0,2631.0,0.0
ADM.L,2020-09-09 08:54:00,2632.469970703125,38.0,2632.469970703125,2632.469970703125,2632.469970703125,0.0
ADM.L,2020-09-09 08:53:00,2633.0,356.0,2632.0,2633.0,2632.0,0.0
ADM.L,2020-09-09 08:52:00,2633.0,153.0,2633.0,2633.0,2633.0,0.0
ADM.L,2020-09-09 08:51:00,2634.0,1951.0,2634.0,2633.97998046875,2632.0,0.0
ADM.L,2020-09-09 08:49:00,2635.0,343.0,2634.97998046875,2635.0,2634.0,0.0
ADM.L,2020-09-09 08:47:00,2637.469970703125,121.0,2637.469970703125,2636.0,2636.0,0.0
ADM.L,2020-09-09 08:45:00,2637.0,232.0,2637.0,2635.0,2635.0,0.0
ADM.L,2020-09-09 08:44:00,2634.0,3.0,2634.0,2634.0,2634.0,0.0
ADM.L,2020-09-09 08:41:00,2635.0,772.0,2635.0,2635.0,2635.0,0.0
ADM.L,2020-09-09 08:40:00,2634.0,411.0,2633.97998046875,2634.0,2633.97998046875,0.0
ADM.L,2020-09-09 08:39:00,2633.97998046875,298.0,2633.97998046875,2633.0,2633.0,0.0
ADM.L,2020-09-09 08:38:00,2636.0,1354.0,2631.0,2635.0,2630.0,0.0
ADM.L,2020-09-09 08:36:00,2632.0,30.0,2632.0,2632.0,2632.0,0.0
ADM.L,2020-09-09 08:35:00,2642.0,683.0,2637.0,2641.0,2637.0,0.0
ADM.L,2020-09-09 08:34:00,2642.0,468.0,2642.0,2640.0,2640.0,0.0
ADM.L,2020-09-09 08:33:00,2644.0,2073.0,2642.0,2641.0,2641.0,0.0
ADM.L,2020-09-09 08:32:00,2640.0,1332.0,2640.0,2637.0,2637.0,0.0
ADM.L,2020-09-09 08:31:00,2636.0,111.0,2636.0,2636.0,2636.0,0.0
ADM.L,2020-09-09 08:30:00,2635.0,80.0,2635.0,2635.0,2635.0,0.0
ADM.L,2020-09-09 08:29:00,2633.0,411.0,2632.9599609375,2630.484619140625,2630.484619140625,0.0
ADM.L,2020-09-09 08:27:00,2630.0,537.0,2630.0,2625.0,2625.0,0.0
ADM.L,2020-09-09 08:26:00,2631.0,300.0,2628.0,2631.0,2628.0,0.0
ADM.L,2020-09-09 08:25:00,2634.484619140625,245.0,2633.0,2634.484619140625,2633.0,0.0
ADM.L,2020-09-09 08:24:00,2637.0,387.0,2637.0,2636.0,2636.0,0.0
ADM.L,2020-09-09 08:23:00,2636.0,448.0,2636.0,2634.0,2633.0,0.0
ADM.L,2020-09-09 08:22:00,2636.0,236.0,2635.0,2636.0,2635.0,0.0
ADM.L,2020-09-09 08:21:00,2638.0,2398.0,2637.0,2637.0,2636.0,0.0
ADM.L,2020-09-09 08:20:00,2636.0,202.0,2636.0,2636.0,2636.0,0.0
ADM.L,2020-09-09 08:19:00,2632.0,182.0,2632.0,2632.0,2632.0,0.0
ADM.L,2020-09-09 08:18:00,2632.0,759.0,2632.0,2629.0,2628.0,0.0
ADM.L,2020-09-09 08:16:00,2629.0,1292.0,2628.0,2629.0,2628.0,0.0
ADM.L,2020-09-09 08:15:00,2631.0,26.0,2631.0,2631.0,2631.0,0.0
ADM.L,2020-09-09 08:14:00,2629.469970703125,118.0,2629.469970703125,2629.469970703125,2629.469970703125,0.0
ADM.L,2020-09-09 08:13:00,2629.0,266.0,2629.0,2626.0,2626.0,0.0
ADM.L,2020-09-09 08:12:00,2629.0,1653.0,2624.0,2628.0,2624.0,0.0
ADM.L,2020-09-09 08:11:00,2635.0,1601.0,2628.0,2635.0,2623.0,0.0
ADM.L,2020-09-09 08:10:00,2637.689453125,1121.0,2637.0,2636.0,2635.0,0.0
ADM.L,2020-09-09 08:09:00,2639.0,1461.0,2638.0,2633.0,2633.0,0.0
ADM.L,2020-09-09 08:08:00,2632.0,1533.0,2632.0,2626.0,2626.0,0.0
ADM.L,2020-09-09 08:07:00,2627.0,1710.0,2625.0,2617.0,2617.0,0.0
ADM.L,2020-09-09 08:06:00,2617.0,2482.0,2617.0,2608.0,2606.0,0.0
ADM.L,2020-09-09 08:05:00,2610.0,769.0,2610.0,2607.0,2606.0,0.0
ADM.L,2020-09-09 08:04:00,2608.0,157.0,2608.0,2608.0,2608.0,0.0
ADM.L,2020-09-09 08:03:00,2608.0,25.0,2608.0,2608.0,2608.0,0.0
ADM.L,2020-09-09 08:02:00,2609.0,554.0,2609.0,2607.0,2603.62109375,0.0
ADM.L,2020-09-09 08:01:00,2604.0,894.0,2598.0,2593.0,2593.0,0.0
ADM.L,2020-09-09 08:00:00,2625.0,1737.0,2625.0,2625.0,2625.0,0.0
ADM.L,2020-09-08 16:29:00,2595.0,4728.0,2594.0,2593.0,2591.0,0.0
ADM.L,2020-09-08 16:28:00,2593.0,1020.0,2593.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:27:00,2594.0,175.0,2593.0,2594.0,2593.0,0.0
ADM.L,2020-09-08 16:26:00,2594.0,1829.0,2594.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:25:00,2592.0,3321.0,2592.0,2590.0,2589.489990234375,0.0
ADM.L,2020-09-08 16:24:00,2591.0,2145.0,2589.194091796875,2591.0,2589.194091796875,0.0
ADM.L,2020-09-08 16:22:00,2591.0,1935.0,2591.0,2590.0,2589.0,0.0
ADM.L,2020-09-08 16:21:00,2592.0,366.0,2591.0,2592.0,2591.0,0.0
ADM.L,2020-09-08 16:20:00,2592.0,184.0,2592.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:19:00,2594.0,106.0,2594.0,2594.0,2594.0,0.0
ADM.L,2020-09-08 16:18:00,2594.0,437.0,2594.0,2594.0,2594.0,0.0
ADM.L,2020-09-08 16:17:00,2594.0,891.0,2594.0,2594.0,2594.0,0.0
ADM.L,2020-09-08 16:16:00,2594.0,1182.0,2594.0,2593.0,2593.0,0.0
ADM.L,2020-09-08 16:15:00,2593.0,806.0,2593.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:14:00,2592.0,235.0,2592.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:13:00,2592.0,2572.0,2592.0,2590.0,2590.0,0.0
ADM.L,2020-09-08 16:12:00,2592.0,69.0,2592.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:11:00,2593.0,329.0,2593.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:10:00,2595.0,1627.0,2593.0,2595.0,2593.0,0.0
ADM.L,2020-09-08 16:09:00,2593.0,1274.0,2593.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:08:00,2591.0,557.0,2591.0,2590.0,2590.0,0.0
ADM.L,2020-09-08 16:07:00,2592.0,1563.0,2590.0,2591.0,2590.0,0.0
ADM.L,2020-09-08 16:06:00,2593.0,2054.0,2590.0,2593.0,2589.0,0.0
ADM.L,2020-09-08 16:05:00,2594.0,990.0,2594.0,2593.0,2592.0,0.0
ADM.L,2020-09-08 16:04:00,2593.0,251.0,2593.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 16:03:00,2593.0,1015.0,2591.0,2592.0,2591.0,0.0
ADM.L,2020-09-08 16:02:00,2592.0,3423.0,2592.0,2590.0,2590.0,0.0
ADM.L,2020-09-08 16:00:00,2589.0,551.0,2589.0,2589.0,2588.0,0.0
ADM.L,2020-09-08 15:59:00,2592.0,69.0,2592.0,2592.0,2592.0,0.0
ADM.L,2020-09-08 15:58:00,2593.0,633.0,2591.0,2593.0,2591.0,0.0
ADM.L,2020-09-08 15:57:00,2591.0,765.0,2591.0,2589.0,2588.0,0.0
ADM.L,2020-09-08 15:56:00,2592.0,1092.0,2591.0,2591.0,2591.0,0.0
ADM.L,2020-09-08 15:55:00,2590.0,1573.0,2588.52001953125,2588.0,2588.0,0.0
ADM.L,2020-09-08 15:54:00,2589.0,82.0,2589.0,2589.0,2589.0,0.0
ADM.L,2020-09-08 15:53:00,2590.0,967.0,2590.0,2587.0,2587.0,0.0
ADM.L,2020-09-08 15:52:00,2589.0,1536.0,2586.0,2588.0,2586.0,0.0
ADM.L,2020-09-08 15:51:00,2588.0,958.0,2586.0,2587.0,2586.0,0.0
ADM.L,2020-09-08 15:50:00,2586.0,361.0,2586.0,2586.0,2586.0,0.0
ADM.L,2020-09-08 15:49:00,2585.0,1232.0,2585.0,2584.0,2584.0,0.0
ADM.L,2020-09-08 15:48:00,2584.0,292.0,2583.0,2584.0,2583.0,0.0
ADM.L,2020-09-08 15:47:00,2584.0,142.0,2584.0,2584.0,2584.0,0.0
ADM.L,2020-09-08 15:46:00,2585.0,154.0,2585.0,2585.0,2585.0,0.0
ADM.L,2020-09-08 15:45:00,2585.0,167.0,2583.0,2585.0,2583.0,0.0
ADM.L,2020-09-08 15:44:00,2585.01025390625,38.0,2585.01025390625,2585.01025390625,2585.01025390625,0.0
ADM.L,2020-09-08 15:43:00,2584.0,215.0,2584.0,2584.0,2584.0,0.0
ADM.L,2020-09-08 15:42:00,2585.0,145.0,2585.0,2585.0,2585.0,0.0
ADM.L,2020-09-08 15:40:00,2591.0,342.0,2588.0,2589.0,2588.0,0.0
ADM.L,2020-09-08 15:39:00,2589.0,1177.0,2589.0,2585.0,2585.0,0.0
ADM.L,2020-09-08 15:38:00,2585.0,1620.0,2585.0,2577.0,2577.0,0.0
ADM.L,2020-09-08 15:37:00,2577.0,360.0,2577.0,2577.0,2577.0,0.0
ADM.L,2020-09-08 15:36:00,2577.0,1216.0,2577.0,2577.0,2575.0,0.0
