,symbol,date,high,open,volume,close,low
34,SVT.L,2020-09-11 15:54:00,2412.7578125,2411.0,123.0,2412.7578125,2411.0
35,SVT.L,2020-09-11 15:53:00,2411.0,2409.0,424.0,2411.0,2409.0
36,SVT.L,2020-09-11 15:52:00,2410.0,2410.0,74.0,2410.0,2410.0
37,SVT.L,2020-09-11 15:50:00,2408.0,2408.0,251.0,2408.0,2408.0
38,SVT.L,2020-09-11 15:49:00,2407.0,2407.0,36.0,2407.0,2407.0
39,SVT.L,2020-09-11 15:48:00,2407.0,2407.0,103.0,2407.0,2407.0
40,SVT.L,2020-09-11 15:47:00,2407.0,2407.0,100.0,2407.0,2407.0
41,SVT.L,2020-09-11 15:46:00,2408.0,2408.0,76.0,2408.0,2408.0
42,SVT.L,2020-09-11 15:45:00,2409.0,2409.0,155.0,2409.0,2409.0
43,SVT.L,2020-09-11 15:43:00,2409.0,2409.0,75.0,2409.0,2409.0
44,SVT.L,2020-09-11 15:42:00,2409.0,2409.0,11.0,2409.0,2409.0
45,SVT.L,2020-09-11 15:40:00,2408.0,2407.0,865.0,2408.0,2407.0
46,SVT.L,2020-09-11 15:39:00,2406.0,2406.0,71.0,2406.0,2406.0
47,SVT.L,2020-09-11 15:38:00,2406.0,2406.0,106.0,2406.0,2406.0
48,SVT.L,2020-09-11 15:37:00,2407.0,2405.0,246.0,2407.0,2405.0
49,SVT.L,2020-09-11 15:36:00,2404.0,2404.0,179.0,2404.0,2404.0
50,SVT.L,2020-09-11 15:35:00,2404.0,2404.0,130.0,2404.0,2404.0
51,SVT.L,2020-09-11 15:34:00,2404.199951171875,2404.199951171875,467.0,2404.0,2404.0
52,SVT.L,2020-09-11 15:32:00,2405.0,2405.0,362.0,2405.0,2405.0
53,SVT.L,2020-09-11 15:31:00,2404.0,2404.0,130.0,2404.0,2404.0
54,SVT.L,2020-09-11 15:30:00,2406.0,2405.0,480.0,2405.0,2405.0
55,SVT.L,2020-09-11 15:29:00,2405.0,2404.0,281.0,2405.0,2404.0
56,SVT.L,2020-09-11 15:28:00,2406.0,2404.0,492.0,2406.0,2404.0
57,SVT.L,2020-09-11 15:27:00,2405.0,2405.0,98.0,2405.0,2405.0
58,SVT.L,2020-09-11 15:25:00,2407.0,2406.0,623.0,2407.0,2406.0
59,SVT.L,2020-09-11 15:24:00,2405.0,2405.0,385.0,2405.0,2405.0
60,SVT.L,2020-09-11 15:22:00,2404.0,2404.0,111.0,2404.0,2404.0
61,SVT.L,2020-09-11 15:21:00,2405.0,2405.0,288.0,2404.0,2404.0
62,SVT.L,2020-09-11 15:19:00,2406.0,2406.0,69.0,2406.0,2406.0
63,SVT.L,2020-09-11 15:18:00,2407.0,2407.0,33.0,2407.0,2407.0
64,SVT.L,2020-09-11 15:17:00,2407.0,2406.0,225.0,2407.0,2406.0
65,SVT.L,2020-09-11 15:16:00,2407.0,2407.0,84.0,2407.0,2407.0
66,SVT.L,2020-09-11 15:15:00,2405.0,2405.0,69.0,2405.0,2405.0
67,SVT.L,2020-09-11 15:14:00,2405.0,2405.0,275.0,2405.0,2405.0
68,SVT.L,2020-09-11 15:12:00,2406.0,2404.7578125,1071.0,2405.0,2403.199951171875
69,SVT.L,2020-09-11 15:11:00,2405.0,2405.0,142.0,2404.0,2404.0
70,SVT.L,2020-09-11 15:10:00,2407.0,2407.0,1.0,2407.0,2407.0
71,SVT.L,2020-09-11 15:09:00,2408.0,2408.0,840.0,2408.0,2408.0
72,SVT.L,2020-09-11 15:08:00,2410.0,2410.0,192.0,2410.0,2410.0
73,SVT.L,2020-09-11 15:07:00,2411.0,2411.0,239.0,2411.0,2411.0
74,SVT.L,2020-09-11 15:05:00,2413.7626953125,2412.0,182.0,2413.7626953125,2412.0
75,SVT.L,2020-09-11 15:04:00,2414.0,2414.0,233.0,2413.0,2413.0
76,SVT.L,2020-09-11 15:03:00,2412.0,2412.0,450.0,2412.0,2412.0
77,SVT.L,2020-09-11 15:02:00,2413.0,2413.0,159.0,2412.0,2412.0
78,SVT.L,2020-09-11 15:00:00,2412.0,2412.0,223.0,2412.0,2412.0
79,SVT.L,2020-09-11 14:59:00,2411.0,2411.0,74.0,2411.0,2411.0
80,SVT.L,2020-09-11 14:58:00,2411.0,2411.0,176.0,2411.0,2411.0
81,SVT.L,2020-09-11 14:56:00,2413.0,2413.0,689.0,2412.0,2411.0
82,SVT.L,2020-09-11 14:54:00,2416.0,2416.0,89.0,2415.0,2415.0
83,SVT.L,2020-09-11 14:52:00,2417.0,2417.0,241.0,2415.0,2415.0
84,SVT.L,2020-09-11 14:51:00,2417.0,2417.0,31.0,2417.0,2417.0
85,SVT.L,2020-09-11 14:50:00,2416.0,2416.0,229.0,2416.0,2416.0
86,SVT.L,2020-09-11 14:48:00,2416.0,2416.0,155.0,2415.0,2415.0
87,SVT.L,2020-09-11 14:47:00,2416.199951171875,2416.199951171875,83.0,2416.199951171875,2416.199951171875
88,SVT.L,2020-09-11 14:45:00,2418.0,2418.0,174.0,2418.0,2418.0
89,SVT.L,2020-09-11 14:44:00,2418.0,2418.0,35.0,2418.0,2418.0
90,SVT.L,2020-09-11 14:43:00,2417.0,2416.0,228.0,2417.0,2416.0
91,SVT.L,2020-09-11 14:42:00,2416.0,2416.0,354.0,2416.0,2416.0
92,SVT.L,2020-09-11 14:40:00,2417.0,2417.0,875.0,2416.0,2416.0
93,SVT.L,2020-09-11 14:38:00,2420.0,2417.0,511.0,2418.0,2417.0
94,SVT.L,2020-09-11 14:37:00,2419.0,2419.0,226.0,2418.0,2418.0
95,SVT.L,2020-09-11 14:36:00,2420.0,2420.0,169.0,2420.0,2420.0
96,SVT.L,2020-09-11 14:35:00,2421.0,2420.0,794.0,2421.0,2420.0
97,SVT.L,2020-09-11 14:34:00,2421.0,2421.0,386.0,2421.0,2421.0
98,SVT.L,2020-09-11 14:33:00,2421.0,2421.0,73.0,2421.0,2421.0
99,SVT.L,2020-09-11 14:32:00,2422.0,2422.0,528.0,2422.0,2422.0
100,SVT.L,2020-09-11 14:31:00,2423.0,2423.0,862.0,2423.0,2423.0
101,SVT.L,2020-09-11 14:28:00,2422.0,2422.0,221.0,2422.0,2422.0
102,SVT.L,2020-09-11 14:27:00,2423.800048828125,2423.0,255.0,2423.800048828125,2423.0
103,SVT.L,2020-09-11 14:25:00,2423.0,2423.0,760.0,2423.0,2423.0
104,SVT.L,2020-09-11 14:24:00,2424.0,2424.0,64.0,2424.0,2424.0
105,SVT.L,2020-09-11 14:23:00,2425.0,2425.0,84.0,2425.0,2425.0
106,SVT.L,2020-09-11 14:22:00,2426.0,2426.0,65.0,2426.0,2426.0
107,SVT.L,2020-09-11 14:19:00,2428.0,2428.0,194.0,2427.0,2427.0
108,SVT.L,2020-09-11 14:18:00,2429.0,2429.0,41.0,2429.0,2429.0
109,SVT.L,2020-09-11 14:17:00,2426.0,2426.0,100.0,2426.0,2426.0
110,SVT.L,2020-09-11 14:16:00,2427.0,2427.0,72.0,2427.0,2427.0
111,SVT.L,2020-09-11 14:14:00,2424.0,2424.0,94.0,2424.0,2424.0
112,SVT.L,2020-09-11 14:12:00,2424.0,2424.0,320.0,2424.0,2424.0
113,SVT.L,2020-09-11 14:10:00,2423.0,2423.0,31.0,2423.0,2423.0
114,SVT.L,2020-09-11 14:08:00,2422.0,2421.1025390625,233.0,2422.0,2421.1025390625
115,SVT.L,2020-09-11 14:07:00,2421.0,2421.0,1.0,2421.0,2421.0
116,SVT.L,2020-09-11 14:06:00,2422.0,2422.0,62.0,2422.0,2422.0
117,SVT.L,2020-09-11 14:05:00,2422.0,2422.0,331.0,2422.0,2422.0
118,SVT.L,2020-09-11 14:02:00,2422.0,2422.0,303.0,2422.0,2422.0
119,SVT.L,2020-09-11 14:01:00,2422.0,2422.0,163.0,2422.0,2422.0
120,SVT.L,2020-09-11 13:59:00,2422.0,2422.0,276.0,2422.0,2422.0
121,SVT.L,2020-09-11 13:58:00,2423.0,2423.0,44.0,2423.0,2423.0
122,SVT.L,2020-09-11 13:55:00,2423.0,2423.0,83.0,2423.0,2423.0
123,SVT.L,2020-09-11 13:51:00,2422.0,2422.0,306.0,2422.0,2422.0
124,SVT.L,2020-09-11 13:50:00,2420.0,2420.0,16.0,2420.0,2420.0
125,SVT.L,2020-09-11 13:48:00,2420.0,2420.0,16.0,2420.0,2420.0
126,SVT.L,2020-09-11 13:47:00,2421.0,2421.0,232.0,2421.0,2421.0
127,SVT.L,2020-09-11 13:45:00,2422.10009765625,2422.0,179.0,2422.10009765625,2422.0
128,SVT.L,2020-09-11 13:43:00,2423.0,2422.0,372.0,2423.0,2422.0
129,SVT.L,2020-09-11 13:42:00,2423.0,2423.0,297.0,2423.0,2423.0
130,SVT.L,2020-09-11 13:41:00,2425.0,2425.0,2263.0,2423.0,2423.0
131,SVT.L,2020-09-11 13:36:00,2423.199951171875,2423.199951171875,505.0,2423.199951171875,2423.199951171875
132,SVT.L,2020-09-11 13:35:00,2424.0,2424.0,65.0,2424.0,2424.0
133,SVT.L,2020-09-11 13:34:00,2422.0,2422.0,150.0,2422.0,2422.0
134,SVT.L,2020-09-11 13:33:00,2422.0,2422.0,728.0,2421.0,2421.0
135,SVT.L,2020-09-11 13:31:00,2423.0,2422.0,1064.0,2421.0,2421.0
136,SVT.L,2020-09-11 13:30:00,2421.0,2421.0,578.0,2421.0,2421.0
137,SVT.L,2020-09-11 13:29:00,2423.0,2423.0,125.0,2422.0,2422.0
138,SVT.L,2020-09-11 13:28:00,2425.0,2423.0,1482.0,2424.0,2423.0
139,SVT.L,2020-09-11 13:27:00,2423.0,2423.0,177.0,2423.0,2423.0
140,SVT.L,2020-09-11 13:26:00,2424.0,2424.0,5.0,2424.0,2424.0
141,SVT.L,2020-09-11 13:24:00,2425.0,2424.0,1201.0,2423.218017578125,2423.218017578125
142,SVT.L,2020-09-11 13:20:00,2424.0,2424.0,162.0,2424.0,2424.0
143,SVT.L,2020-09-11 13:19:00,2423.0,2423.0,11.0,2423.0,2423.0
144,SVT.L,2020-09-11 13:18:00,2424.0,2424.0,632.0,2424.0,2423.0
145,SVT.L,2020-09-11 13:16:00,2425.0,2425.0,67.0,2425.0,2425.0
146,SVT.L,2020-09-11 13:15:00,2425.0,2425.0,252.0,2425.0,2425.0
147,SVT.L,2020-09-11 13:14:00,2424.0,2424.0,32.0,2424.0,2424.0
148,SVT.L,2020-09-11 13:13:00,2424.0,2424.0,1390.0,2424.0,2422.0
149,SVT.L,2020-09-11 13:11:00,2423.0,2420.0,415.0,2422.0,2420.0
150,SVT.L,2020-09-11 13:09:00,2424.0,2424.0,156.0,2423.0,2423.0
151,SVT.L,2020-09-11 13:08:00,2422.0,2422.0,17.0,2422.0,2422.0
152,SVT.L,2020-09-11 13:03:00,2422.0,2422.0,44.0,2422.0,2422.0
153,SVT.L,2020-09-11 13:02:00,2422.0,2422.0,341.0,2422.0,2422.0
154,SVT.L,2020-09-11 13:00:00,2421.0,2420.0,329.0,2421.0,2420.0
155,SVT.L,2020-09-11 12:57:00,2421.0,2421.0,76.0,2421.0,2421.0
156,SVT.L,2020-09-11 12:56:00,2421.0,2421.0,115.0,2421.0,2421.0
157,SVT.L,2020-09-11 12:55:00,2420.199951171875,2420.199951171875,453.0,2420.199951171875,2420.199951171875
158,SVT.L,2020-09-11 12:54:00,2421.0,2420.0,357.0,2421.0,2420.0
159,SVT.L,2020-09-11 12:53:00,2419.0,2418.0,719.0,2419.0,2418.0
160,SVT.L,2020-09-11 12:51:00,2418.0,2418.0,453.0,2417.0,2417.0
161,SVT.L,2020-09-11 12:50:00,2422.0,2422.0,407.0,2422.0,2422.0
162,SVT.L,2020-09-11 12:48:00,2423.0,2423.0,261.0,2423.0,2423.0
163,SVT.L,2020-09-11 12:47:00,2425.0,2425.0,1419.0,2424.0,2424.0
164,SVT.L,2020-09-11 12:46:00,2424.0,2424.0,113.0,2424.0,2424.0
165,SVT.L,2020-09-11 12:45:00,2424.0,2424.0,297.0,2423.0,2423.0
166,SVT.L,2020-09-11 12:44:00,2422.0,2422.0,122.0,2422.0,2422.0
167,SVT.L,2020-09-11 12:43:00,2421.0,2421.0,411.0,2421.0,2421.0
168,SVT.L,2020-09-11 12:42:00,2420.0,2420.0,266.0,2420.0,2420.0
169,SVT.L,2020-09-11 12:41:00,2420.0,2420.0,167.0,2419.0,2419.0
170,SVT.L,2020-09-11 12:40:00,2419.0,2419.0,731.0,2419.0,2419.0
171,SVT.L,2020-09-11 12:34:00,2418.0,2418.0,100.0,2418.0,2418.0
172,SVT.L,2020-09-11 12:31:00,2419.0,2419.0,7.0,2419.0,2419.0
173,SVT.L,2020-09-11 12:29:00,2419.154052734375,2419.154052734375,2056.0,2419.154052734375,2419.154052734375
174,SVT.L,2020-09-11 12:27:00,2417.0,2417.0,122.0,2417.0,2417.0
175,SVT.L,2020-09-11 12:26:00,2417.0,2417.0,65.0,2417.0,2417.0
176,SVT.L,2020-09-11 12:24:00,2418.0,2418.0,44.0,2418.0,2418.0
177,SVT.L,2020-09-11 12:16:00,2418.0,2418.0,21.0,2418.0,2418.0
178,SVT.L,2020-09-11 12:15:00,2418.0,2418.0,215.0,2417.0,2417.0
179,SVT.L,2020-09-11 12:13:00,2419.0,2419.0,149.0,2418.0,2418.0
180,SVT.L,2020-09-11 12:09:00,2420.0,2420.0,249.0,2420.0,2420.0
181,SVT.L,2020-09-11 12:08:00,2422.0,2422.0,241.0,2422.0,2422.0
182,SVT.L,2020-09-11 12:06:00,2421.0,2421.0,76.0,2421.0,2421.0
183,SVT.L,2020-09-11 12:05:00,2422.0,2422.0,292.0,2421.1064453125,2421.0
184,SVT.L,2020-09-11 12:02:00,2426.0,2426.0,452.0,2421.0,2421.0
185,SVT.L,2020-09-11 11:59:00,2422.0,2422.0,22.0,2422.0,2422.0
186,SVT.L,2020-09-11 11:58:00,2422.0,2421.0,30.0,2422.0,2421.0
187,SVT.L,2020-09-11 11:54:00,2421.0,2421.0,164.0,2421.0,2421.0
188,SVT.L,2020-09-11 11:52:00,2421.0,2421.0,157.0,2421.0,2421.0
189,SVT.L,2020-09-11 11:49:00,2422.0,2422.0,227.0,2422.0,2422.0
190,SVT.L,2020-09-11 11:48:00,2424.0,2423.0,730.0,2423.0,2423.0
191,SVT.L,2020-09-11 11:47:00,2424.0,2424.0,76.0,2424.0,2424.0
192,SVT.L,2020-09-11 11:45:00,2423.0,2422.0,127.0,2423.0,2422.0
193,SVT.L,2020-09-11 11:42:00,2422.0,2421.0,435.0,2422.0,2421.0
194,SVT.L,2020-09-11 11:41:00,2422.0,2422.0,32.0,2422.0,2422.0
195,SVT.L,2020-09-11 11:40:00,2423.0,2422.0,784.0,2423.0,2421.205078125
196,SVT.L,2020-09-11 11:35:00,2420.0,2420.0,283.0,2420.0,2420.0
197,SVT.L,2020-09-11 11:33:00,2420.0,2420.0,65.0,2420.0,2420.0
198,SVT.L,2020-09-11 11:31:00,2420.0,2420.0,165.0,2420.0,2420.0
199,SVT.L,2020-09-11 11:29:00,2424.0,2424.0,524.0,2423.0,2423.0
200,SVT.L,2020-09-11 11:27:00,2424.0,2424.0,192.0,2424.0,2424.0
201,SVT.L,2020-09-11 11:26:00,2424.0,2422.0,291.0,2424.0,2422.0
202,SVT.L,2020-09-11 11:24:00,2421.1025390625,2421.1025390625,684.0,2421.1025390625,2421.1025390625
203,SVT.L,2020-09-11 11:22:00,2422.0,2421.0,416.0,2422.0,2421.0
204,SVT.L,2020-09-11 11:17:00,2419.0,2418.0,404.0,2419.0,2418.0
205,SVT.L,2020-09-11 11:11:00,2419.0,2419.0,401.0,2419.0,2419.0
206,SVT.L,2020-09-11 11:08:00,2420.0,2420.0,71.0,2420.0,2420.0
207,SVT.L,2020-09-11 11:07:00,2422.0,2422.0,395.0,2421.0,2421.0
208,SVT.L,2020-09-11 11:06:00,2423.0,2423.0,57.0,2423.0,2423.0
209,SVT.L,2020-09-11 11:05:00,2422.0,2422.0,212.0,2422.0,2422.0
210,SVT.L,2020-09-11 11:04:00,2421.0,2421.0,94.0,2421.0,2421.0
211,SVT.L,2020-09-11 11:02:00,2420.0,2420.0,424.0,2420.0,2420.0
212,SVT.L,2020-09-11 11:00:00,2420.0,2420.0,427.0,2420.0,2420.0
213,SVT.L,2020-09-11 10:59:00,2418.0,2418.0,96.0,2418.0,2418.0
214,SVT.L,2020-09-11 10:57:00,2419.0,2417.199951171875,510.0,2419.0,2417.199951171875
215,SVT.L,2020-09-11 10:50:00,2417.0,2417.0,23.0,2417.0,2417.0
216,SVT.L,2020-09-11 10:49:00,2417.0,2417.0,148.0,2417.0,2417.0
217,SVT.L,2020-09-11 10:46:00,2418.205078125,2418.205078125,63.0,2418.205078125,2418.205078125
218,SVT.L,2020-09-11 10:45:00,2418.205078125,2418.205078125,212.0,2418.205078125,2418.205078125
219,SVT.L,2020-09-11 10:44:00,2419.0,2419.0,18.0,2419.0,2419.0
220,SVT.L,2020-09-11 10:39:00,2421.0,2419.0,1142.0,2421.0,2419.0
221,SVT.L,2020-09-11 10:38:00,2422.0,2422.0,99.0,2421.0,2421.0
222,SVT.L,2020-09-11 10:32:00,2417.0,2417.0,542.0,2417.0,2417.0
223,SVT.L,2020-09-11 10:26:00,2417.0,2417.0,102.0,2417.0,2417.0
224,SVT.L,2020-09-11 10:25:00,2419.0,2419.0,313.0,2419.0,2419.0
225,SVT.L,2020-09-11 10:21:00,2419.0,2418.0,816.0,2419.0,2418.0
226,SVT.L,2020-09-11 10:20:00,2419.0,2419.0,35.0,2419.0,2419.0
227,SVT.L,2020-09-11 10:19:00,2419.0,2419.0,233.0,2419.0,2419.0
228,SVT.L,2020-09-11 10:17:00,2418.0,2418.0,76.0,2418.0,2418.0
229,SVT.L,2020-09-11 10:16:00,2419.0,2419.0,92.0,2419.0,2419.0
230,SVT.L,2020-09-11 10:14:00,2420.0,2420.0,164.0,2420.0,2420.0
231,SVT.L,2020-09-11 10:13:00,2418.0,2418.0,231.0,2418.0,2418.0
232,SVT.L,2020-09-11 10:12:00,2416.0,2416.0,163.0,2416.0,2416.0
233,SVT.L,2020-09-11 10:08:00,2416.0,2416.0,83.0,2416.0,2416.0
234,SVT.L,2020-09-11 10:06:00,2416.0,2416.0,263.0,2416.0,2416.0
235,SVT.L,2020-09-11 10:05:00,2414.0,2414.0,13.0,2414.0,2414.0
236,SVT.L,2020-09-11 10:04:00,2414.0,2414.0,34.0,2414.0,2414.0
237,SVT.L,2020-09-11 10:01:00,2412.0,2412.0,210.0,2412.0,2412.0
238,SVT.L,2020-09-11 10:00:00,2412.0,2412.0,32.0,2412.0,2412.0
239,SVT.L,2020-09-11 09:58:00,2413.0,2411.7626953125,77.0,2413.0,2411.7626953125
240,SVT.L,2020-09-11 09:55:00,2414.0,2413.0,212.0,2414.0,2413.0
241,SVT.L,2020-09-11 09:54:00,2413.0,2413.0,811.0,2413.0,2412.0
242,SVT.L,2020-09-11 09:53:00,2414.0,2413.767578125,191.0,2414.0,2413.767578125
243,SVT.L,2020-09-11 09:52:00,2413.0,2413.0,46.0,2413.0,2413.0
244,SVT.L,2020-09-11 09:47:00,2411.0,2411.0,76.0,2411.0,2411.0
245,SVT.L,2020-09-11 09:42:00,2412.0,2412.0,24.0,2412.0,2412.0
246,SVT.L,2020-09-11 09:41:00,2414.0,2413.0,163.0,2414.0,2413.0
247,SVT.L,2020-09-11 09:40:00,2412.0,2412.0,98.0,2412.0,2412.0
248,SVT.L,2020-09-11 09:38:00,2417.0,2416.0,316.0,2416.0,2416.0
249,SVT.L,2020-09-11 09:37:00,2418.0,2418.0,229.0,2417.0,2417.0
250,SVT.L,2020-09-11 09:36:00,2420.0,2420.0,13.0,2420.0,2420.0
251,SVT.L,2020-09-11 09:35:00,2419.0,2418.0,633.0,2419.0,2417.0
252,SVT.L,2020-09-11 09:34:00,2417.0,2416.0,664.0,2417.0,2416.0
253,SVT.L,2020-09-11 09:32:00,2417.0,2417.0,35.0,2416.0,2416.0
254,SVT.L,2020-09-11 09:31:00,2418.0,2417.0,183.0,2418.0,2417.0
255,SVT.L,2020-09-11 09:29:00,2417.0,2417.0,202.0,2416.0,2416.0
256,SVT.L,2020-09-11 09:28:00,2418.0,2418.0,9.0,2418.0,2418.0
257,SVT.L,2020-09-11 09:26:00,2422.0,2422.0,221.0,2420.0,2420.0
258,SVT.L,2020-09-11 09:24:00,2423.0,2422.0,731.0,2423.0,2422.0
259,SVT.L,2020-09-11 09:23:00,2422.0,2422.0,60.0,2422.0,2422.0
260,SVT.L,2020-09-11 09:22:00,2423.0,2423.0,259.0,2423.0,2423.0
261,SVT.L,2020-09-11 09:21:00,2424.0,2424.0,96.0,2424.0,2424.0
262,SVT.L,2020-09-11 09:19:00,2423.0,2423.0,150.0,2423.0,2423.0
263,SVT.L,2020-09-11 09:18:00,2425.0,2424.0,245.0,2425.0,2424.0
264,SVT.L,2020-09-11 09:17:00,2424.0,2424.0,13.0,2424.0,2424.0
265,SVT.L,2020-09-11 09:16:00,2424.0,2424.0,242.0,2423.0,2423.0
266,SVT.L,2020-09-11 09:15:00,2423.0,2422.0,327.0,2423.0,2422.0
267,SVT.L,2020-09-11 09:14:00,2422.0,2422.0,10.0,2422.0,2422.0
268,SVT.L,2020-09-11 09:13:00,2420.199951171875,2420.199951171875,725.0,2420.199951171875,2420.199951171875
269,SVT.L,2020-09-11 09:12:00,2421.0,2421.0,136.0,2421.0,2421.0
270,SVT.L,2020-09-11 09:11:00,2423.0,2423.0,256.0,2422.0,2422.0
271,SVT.L,2020-09-11 09:10:00,2424.0,2422.0,156.0,2424.0,2422.0
272,SVT.L,2020-09-11 09:09:00,2424.0,2424.0,14.0,2424.0,2424.0
273,SVT.L,2020-09-11 09:08:00,2424.0,2424.0,492.0,2423.0,2423.0
274,SVT.L,2020-09-11 09:07:00,2423.0,2423.0,129.0,2423.0,2423.0
275,SVT.L,2020-09-11 09:06:00,2421.0,2419.0,153.0,2421.0,2419.0
276,SVT.L,2020-09-11 09:05:00,2423.0,2423.0,967.0,2421.0,2421.0
277,SVT.L,2020-09-11 09:04:00,2422.0,2421.0,861.0,2422.0,2421.0
278,SVT.L,2020-09-11 09:02:00,2421.0,2421.0,49.0,2421.0,2421.0
279,SVT.L,2020-09-11 09:01:00,2421.0,2420.0,861.0,2421.0,2420.0
280,SVT.L,2020-09-11 08:59:00,2416.199951171875,2416.199951171875,97.0,2416.199951171875,2416.199951171875
281,SVT.L,2020-09-11 08:56:00,2417.0,2417.0,169.0,2417.0,2417.0
282,SVT.L,2020-09-11 08:55:00,2418.0,2418.0,155.0,2418.0,2418.0
283,SVT.L,2020-09-11 08:54:00,2418.0,2418.0,150.0,2418.0,2418.0
284,SVT.L,2020-09-11 08:53:00,2421.0,2421.0,2267.0,2420.0,2419.0
285,SVT.L,2020-09-11 08:51:00,2417.0,2417.0,11390.0,2416.0,2416.0
286,SVT.L,2020-09-11 08:50:00,2415.0,2415.0,0.0,2415.0,2415.0
287,SVT.L,2020-09-11 08:47:00,2414.0,2414.0,113.0,2413.0,2413.0
288,SVT.L,2020-09-11 08:43:00,2413.3076171875,2413.3076171875,341.0,2413.0,2412.0
289,SVT.L,2020-09-11 08:41:00,2415.0,2415.0,95.0,2415.0,2415.0
290,SVT.L,2020-09-11 08:40:00,2414.0,2414.0,188.0,2414.0,2414.0
291,SVT.L,2020-09-11 08:38:00,2411.0,2410.0,408.0,2411.0,2410.0
292,SVT.L,2020-09-11 08:36:00,2411.0,2411.0,74.0,2411.0,2411.0
293,SVT.L,2020-09-11 08:35:00,2416.0,2415.0,633.0,2414.0,2414.0
294,SVT.L,2020-09-11 08:34:00,2414.0,2413.0,678.0,2414.0,2413.0
295,SVT.L,2020-09-11 08:32:00,2416.0,2416.0,162.0,2416.0,2416.0
296,SVT.L,2020-09-11 08:31:00,2419.0,2419.0,206.0,2417.0,2417.0
297,SVT.L,2020-09-11 08:30:00,2422.0,2422.0,83.0,2422.0,2422.0
298,SVT.L,2020-09-11 08:28:00,2420.5,2420.5,666.0,2420.5,2420.5
299,SVT.L,2020-09-11 08:27:00,2421.0,2421.0,251.0,2421.0,2421.0
300,SVT.L,2020-09-11 08:26:00,2419.0,2419.0,328.0,2418.0,2418.0
301,SVT.L,2020-09-11 08:25:00,2421.0,2420.0,433.0,2421.0,2420.0
302,SVT.L,2020-09-11 08:24:00,2420.0,2420.0,59.0,2419.0,2419.0
303,SVT.L,2020-09-11 08:21:00,2422.0,2422.0,82.0,2422.0,2422.0
304,SVT.L,2020-09-11 08:19:00,2417.0,2417.0,350.0,2417.0,2417.0
305,SVT.L,2020-09-11 08:18:00,2415.0,2415.0,66.0,2415.0,2415.0
